video_id,path,width,height,fps,total_frames,file_name,category_id,category_name,supercategory,color,metadata,pass_id,Frame,BoudingBox,Area,Circularity,Convexity,Rectangularity,Elongation,Eccentricity,Solidity
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},12,155,"[1044, 288, 236, 287]",0.05673448350694445,0.6976603585219938,0.8230342089457852,0.7779571492337449,0.8222996515679443,0.7863937458774436,0.8992432711325136
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},12,156,"[1007, 284, 273, 298]",0.06948838975694445,0.7055185847123555,0.8174111924452595,0.7927374232521291,0.9161073825503355,0.7174714626437801,0.9123878045305599
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},12,157,"[914, 276, 366, 326]",0.10311306423611111,0.6841765403193374,0.7780325837004834,0.8010874604847208,0.8907103825136612,0.7299172296393517,0.9308446551538364
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},12,158,"[870, 270, 410, 348]",0.12108940972222222,0.6871516804596053,0.7755262777997187,0.7863139609686269,0.848780487804878,0.6175683522156384,0.9361844920010403
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},12,159,"[806, 258, 474, 394]",0.15818033854166666,0.7363923970587392,0.8213914101233737,0.7873377645973167,0.8312236286919831,0.4606547544698068,0.957013530103002
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},13,255,"[822, 222, 458, 364]",0.14136067708333333,0.735734904760408,0.8279301290952972,0.7853231296724923,0.7947598253275109,0.6922384156530336,0.9263225255972696
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},13,256,"[994, 234, 286, 324]",0.08090983072916667,0.7577195130200884,0.8578303027508427,0.8100211829884308,0.8827160493827161,0.31826674940354804,0.9183858214378087
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},13,257,"[562, 412, 454, 144]",0.04901312934027778,0.611785043766648,0.8514060317957174,0.697301837414773,0.31718061674008813,0.9546525037311828,0.8654181435003353
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},13,258,"[578, 370, 472, 176]",0.05604275173611111,0.6264909550200537,0.872401493857269,0.6266181377009402,0.3728813559322034,0.8967780770284303,0.8340034555700884
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},13,259,"[753, 380, 315, 143]",0.02980197482638889,0.6463933666435648,0.9121126061504949,0.615984121288239,0.45396825396825397,0.7706647996109202,0.8363938120470187
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},13,260,"[770, 249, 304, 307]",0.0476806640625,0.4552400274611468,0.6604194200700948,0.47393709959231217,0.990228013029316,0.6074624474922197,0.6026868373770762
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},14,353,"[130, 254, 200, 212]",0.032466905381944446,0.7655779353161938,0.8782311943160648,0.7173799551066288,0.9433962264150944,0.5489761323565828,0.9007209620855221
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},15,449,"[252, 370, 228, 149]",0.025030924479166668,0.6957658160876998,0.8455241089917147,0.6866444772598461,0.6535087719298246,0.916069141688826,0.9128086419753086
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},17,468,"[932, 226, 348, 324]",0.09547743055555556,0.7904494645402582,0.9031275960240275,0.7850750796299105,0.9310344827586207,0.7614246198416674,0.9699187619184092
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},17,469,"[962, 246, 318, 302]",0.082353515625,0.8148462960323117,0.9303786355211979,0.7954242954609766,0.949685534591195,0.9605789821881046,0.9750260145681582
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},17,470,"[988, 258, 292, 286]",0.07024034288194445,0.8076303262298203,0.9304299553517262,0.7805329474889974,0.9794520547945206,0.9607791750585715,0.9687598210143518
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},17,471,"[1016, 268, 264, 260]",0.05980414496527778,0.8196886742749182,0.9379992632516183,0.8091298794720848,0.9848484848484849,0.9561038445919803,0.9734109252750747
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},17,472,"[386, 348, 107, 70]",0.007060004340277778,0.8238729371842206,0.9358497932675577,0.8895956214761256,0.6542056074766355,0.919227895092568,0.9422881969587256
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},17,473,"[1078, 292, 202, 210]",0.03776421440972222,0.8283925274040549,0.937066601599351,0.8284774778281071,0.9619047619047619,0.9057139842914779,0.9769951997305112
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},18,539,"[298, 419, 80, 21]",0.0017144097222222222,0.7116530012237622,1.0,1.0,0.2625,,1.0
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},18,540,"[322, 474, 48, 46]",0.002278103298611111,0.8855842489532126,0.9936318867349619,0.9926717242366387,0.9583333333333334,0.9217228051552878,0.9964404366397722
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},18,541,"[882, 306, 192, 192]",0.027042643229166666,0.7130220709839725,0.8600678856263465,0.6831638387105616,1.0,0.9851033442615068,0.8770278354506106
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},18,542,"[364, 552, 60, 106]",0.006106770833333333,0.825533008975034,0.9508897447590903,0.9084748257688561,0.5660377358490566,0.9325750230008671,0.9592636782001023
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,545,"[846, 370, 228, 177]",0.028571506076388888,0.7164691095105575,0.8873908568203788,0.6590785969596732,0.7763157894736842,0.9777165896647245,0.8661677631578948
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,546,"[832, 354, 242, 200]",0.029863823784722222,0.6737507729286414,0.8781739662974491,0.5738757627525756,0.8264462809917356,0.932745498116986,0.8080355832183436
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,547,"[810, 370, 254, 182]",0.03029296875,0.6843876576010425,0.8853315978814895,0.6096566740479078,0.7165354330708661,0.9555346842181714,0.8129167515942113
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,548,"[546, 269, 502, 287]",0.07923828125,0.528805514279183,0.7297187439697047,0.5096520246220845,0.5717131474103586,0.9288662054594556,0.7452012857798868
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,549,"[732, 300, 278, 256]",0.038740234375,0.6190898135005041,0.8548901170471247,0.505457806183167,0.920863309352518,0.4738600034955902,0.7504256258276057
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,550,"[702, 290, 180, 266]",0.033001302083333336,0.7064439616515774,0.8573411538988671,0.6411721302835459,0.6766917293233082,0.9035179903791524,0.8770654900942988
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,551,"[1064, 320, 216, 300]",0.056901041666666666,0.7664504781234311,0.8698961168712157,0.815742397137746,0.72,0.419194015982736,0.9329466811364728
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,552,"[578, 364, 346, 190]",0.03957085503472222,0.6202134031880946,0.8060672191835729,0.5935695060410171,0.5491329479768786,0.9079203600840827,0.8044581210155957
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,553,"[974, 314, 306, 328]",0.0835671657986111,0.7353613841629666,0.8251437960011119,0.7722016321960375,0.9329268292682927,0.3192876784710162,0.911156462585034
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,554,"[870, 308, 410, 364]",0.11720106336805555,0.6648590201136387,0.7528293698376075,0.7275185731509359,0.8878048780487805,0.4338876688501979,0.9093109399334933
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,555,"[846, 308, 434, 376]",0.133759765625,0.6759177851424415,0.7593283594438248,0.7591870669745958,0.8663594470046083,0.44481766400369166,0.9275550974033303
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,557,"[776, 302, 484, 418]",0.17338053385416666,0.7603415401039683,0.8411270953562885,0.7933404828931886,0.8636363636363636,0.41468352227739474,0.943874085144339
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,558,"[750, 298, 489, 422]",0.18183702256944445,0.7770965846056062,0.8533358819665412,0.8156857209610218,0.8629856850715747,0.33391937730417814,0.9557215774615757
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,559,"[724, 300, 492, 420]",0.1903390842013889,0.8008700382111951,0.8788498017633207,0.8526581084825182,0.8536585365853658,0.30094176574481946,0.9663915776483746
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,560,"[698, 298, 492, 422]",0.1942339409722222,0.8340162093641825,0.9142879288834744,0.8659725326835338,0.8577235772357723,0.33654348863640493,0.9756557522244478
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,561,"[672, 298, 514, 422]",0.20128309461805555,0.8198824539096357,0.9130259053171804,0.8770754400986889,0.8210116731517509,0.4271545255124434,0.9514949297031684
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,562,"[646, 300, 484, 420]",0.20084852430555555,0.864511772441941,0.9506993099777252,0.9146397582448077,0.8677685950413223,0.5060379275626763,0.9848941955188064
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,563,"[526, 308, 528, 412]",0.21531032986111112,0.8671892765941335,0.9364061752986789,0.9161253387627715,0.7803030303030303,0.41491118366258517,0.9897992268362639
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,564,"[466, 312, 546, 408]",0.21733452690972221,0.8621592122792604,0.9352089202508932,0.9029844690395149,0.7472527472527473,0.5641906279231104,0.9905076280196821
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,565,"[410, 318, 554, 402]",0.2160031467013889,0.8457907656457341,0.9307182628692924,0.8977040862693548,0.7256317689530686,0.6355808594858879,0.9850243697271085
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,566,"[358, 322, 554, 398]",0.21113226996527779,0.8499922482235609,0.9287497641425715,0.8863017516852008,0.7184115523465704,0.6639748438951919,0.9882976481015423
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,567,"[314, 328, 546, 392]",0.20513292100694444,0.8459482036993389,0.9263353406200099,0.8871653487880992,0.717948717948718,0.6810815767026893,0.9844175523190118
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,568,"[234, 338, 512, 382]",0.1886957465277778,0.8550239597724302,0.9333798178037827,0.8932205392134203,0.74609375,0.6296385784284888,0.9854200311658875
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,569,"[198, 334, 486, 386]",0.1786962890625,0.8433841979467485,0.9254162123698093,0.8819737412415004,0.7942386831275721,0.6320504484163396,0.9816908880649508
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},19,570,"[166, 340, 476, 380]",0.17403862847222223,0.8496182925432985,0.9394993165565232,0.890954034161922,0.7983193277310925,0.5555336431190107,0.9795950774116713
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},20,669,"[38, 298, 482, 422]",0.17629937065972223,0.8261417760959003,0.9022752575714761,0.802354280584183,0.8755186721991701,0.18877261189749775,0.9732513492629221
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},20,670,"[66, 302, 488, 418]",0.1841362847222222,0.8370789141679755,0.9092991393996247,0.8356353931228734,0.8565573770491803,0.240058374824549,0.9797073001760818
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},20,671,"[98, 304, 491, 416]",0.1908957248263889,0.8413831196374502,0.9177870160119312,0.8651563697491041,0.8472505091649695,0.37336559320848123,0.979781131655157
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},20,672,"[186, 310, 504, 410]",0.20274631076388888,0.861678987976448,0.9408062628115501,0.9082475832377221,0.8134920634920635,0.49927099042090767,0.9885616333268082
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},20,673,"[244, 314, 534, 406]",0.21406032986111112,0.8630026037911508,0.939784988616389,0.913895605643399,0.7602996254681648,0.5919675969316562,0.9913218260847717
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},20,674,"[310, 316, 554, 404]",0.21795518663194444,0.8476995389345992,0.9292216428656652,0.9013213500989173,0.7292418772563177,0.6742022383580126,0.9876414217650616
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},20,675,"[388, 318, 557, 402]",0.21550238715277778,0.8440807223440713,0.9297768131229696,0.8907904422120073,0.7217235188509874,0.6646275710796448,0.9804654331470548
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},20,676,"[478, 326, 538, 394]",0.20544976128472223,0.8518910573264866,0.9314256626632009,0.8971838289581144,0.7323420074349443,0.596274242524262,0.9850250492922209
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},20,677,"[572, 326, 504, 394]",0.19072211371527778,0.8417896694124561,0.9250961311474376,0.8891662746169294,0.7817460317460317,0.6416802724936962,0.9847085978072706
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},20,678,"[642, 326, 488, 394]",0.18134114583333333,0.826072826917642,0.9202882700616771,0.873207449152716,0.8073770491803278,0.5772869957098863,0.9772818974439942
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},20,679,"[676, 328, 498, 392]",0.17952473958333334,0.8212437059231005,0.9096635004680116,0.8535417347526646,0.7871485943775101,0.5322257405316241,0.9763077921694745
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},20,681,"[748, 334, 493, 386]",0.1705343967013889,0.7621964210446921,0.8485723038838736,0.8318599876438237,0.7829614604462475,0.6049214107936248,0.948912006569017
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},20,682,"[782, 338, 482, 382]",0.1596560329861111,0.8094665511274494,0.887015804358711,0.8086680601535934,0.7925311203319502,0.6006510077298876,0.9604498753247431
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},20,683,"[816, 338, 464, 382]",0.14694444444444443,0.7667802686530326,0.8422213868114692,0.7765264749629226,0.8232758620689655,0.585366875346922,0.9603721669077809
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},20,684,"[846, 340, 434, 380]",0.1347829861111111,0.8029470921760667,0.8820240725809388,0.7648037785471088,0.8755760368663594,0.6144760320166737,0.9631237788047018
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},20,685,"[876, 344, 404, 360]",0.1211767578125,0.8111553353135069,0.8955298874581348,0.7719024855384546,0.8910891089108911,0.700113408080087,0.9712858111986641
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},21,762,"[910, 294, 370, 330]",0.106064453125,0.8191884440995332,0.9078330868880695,0.8053556651653357,0.8918918918918919,0.7599335687514658,0.9621059262394315
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},21,763,"[886, 292, 394, 342]",0.118388671875,0.8203936627084745,0.9056983144866476,0.8141526305199929,0.868020304568528,0.7147777044311224,0.9727799572039942
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},21,764,"[860, 290, 420, 360]",0.13181315104166666,0.7824415342689185,0.8681342623902962,0.807593609594827,0.8571428571428571,0.6461113436445451,0.9605019193592385
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},21,765,"[834, 286, 446, 378]",0.1478656684027778,0.8210071927574785,0.9061756997530551,0.8122850415760141,0.8475336322869955,0.5688003744260499,0.9622644174075147
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},21,767,"[778, 280, 486, 412]",0.1734228515625,0.8174837826184883,0.8968081987203247,0.8017984799458199,0.8477366255144033,0.3752299794100584,0.971040688243121
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},21,768,"[748, 280, 492, 428]",0.18531901041666668,0.8193261022803328,0.9005082416101207,0.8146164718715837,0.8699186991869918,0.4298083783580311,0.9696099192133664
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},21,770,"[684, 274, 496, 446]",0.20233344184027777,0.8302869756777453,0.9185110069779653,0.8503058807442586,0.8991935483870968,0.5104279335273277,0.9675671047784102
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},21,771,"[654, 276, 490, 444]",0.20669976128472223,0.8398610742239523,0.9378203046603476,0.8843754809678537,0.9061224489795918,0.47414645737587613,0.9705390850685511
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},21,772,"[594, 288, 510, 432]",0.21685221354166667,0.8599660771889122,0.9431145063039929,0.9109850988472005,0.8470588235294118,0.5636930648621403,0.9884585613635071
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},21,773,"[520, 292, 536, 428]",0.22923014322916666,0.8653385555989682,0.9495882760304848,0.9247674494955022,0.7985074626865671,0.5003511390768174,0.9895058056478017
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},21,774,"[372, 300, 566, 420]",0.23770128038194444,0.8612780728199759,0.9540024198058807,0.9253620260666743,0.7420494699646644,0.4743792525305219,0.9902205407066885
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},21,775,"[302, 300, 562, 420]",0.23394585503472223,0.8574868330011348,0.9434120946943467,0.9172360059436552,0.7473309608540926,0.3648951439879851,0.9877111325914966
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},21,776,"[145, 302, 491, 418]",0.19544270833333333,0.8519295525745576,0.9343804129664409,0.8815154348343847,0.8513238289205702,0.46739130776642973,0.9829221907836038
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},23,987,"[934, 222, 346, 434]",0.11378851996527778,0.7321505867575135,0.8341374764468558,0.7019948455333535,0.7972350230414746,0.703791723187123,0.8925767202747503
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},23,988,"[908, 246, 372, 420]",0.12488444010416666,0.7509655918203979,0.8499472507625379,0.7403939555738538,0.8857142857142857,0.6455596127110707,0.913984514592019
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},23,989,"[880, 270, 400, 410]",0.13475206163194445,0.7478612155115493,0.8441260539167672,0.7609947852516377,0.975609756097561,0.659241636194335,0.9318558704574957
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,5,person_nothing,people,#fa8e3c,{},24,991,"[818, 286, 462, 434]",0.16148763020833334,0.7464638235920968,0.8379803205449495,0.7455776928356369,0.9393939393939394,0.6100552111580774,0.9410198855553097
1,dataset/cages/cage1_red_low.avi,1280,720,10,1332,cage1_red_low.avi,5,person_nothing,people,#fa8e3c,{},12,51,"[150, 225, 129, 145]",0.012081163194444444,0.6905677575788749,0.8977774119123384,0.6040581597222222,0.8896551724137931,0.8347195579974931,0.7895333995177989
1,dataset/cages/cage1_red_low.avi,1280,720,10,1332,cage1_red_low.avi,5,person_nothing,people,#fa8e3c,{},12,53,"[178, 217, 132, 137]",0.014803602430555556,0.7839873487878158,0.9095025946889198,0.7657726896982057,0.9635036496350365,0.8457658975092975,0.9136141431728387
1,dataset/cages/cage1_red_low.avi,1280,720,10,1332,cage1_red_low.avi,5,person_nothing,people,#fa8e3c,{},12,54,"[196, 212, 176, 142]",0.018684353298611112,0.7328711014264927,0.8896262906276895,0.6978520770010131,0.8068181818181818,0.8916904213729645,0.8543537583726123
1,dataset/cages/cage1_red_low.avi,1280,720,10,1332,cage1_red_low.avi,5,person_nothing,people,#fa8e3c,{},12,55,"[186, 207, 194, 157]",0.01823784722222222,0.5948299628387663,0.7858240383031388,0.5582569416766308,0.8092783505154639,0.8450337505765401,0.7678742747498744
1,dataset/cages/cage1_red_low.avi,1280,720,10,1332,cage1_red_low.avi,5,person_nothing,people,#fa8e3c,{},12,58,"[296, 230, 176, 168]",0.0260888671875,0.7938825680038927,0.8945040251565051,0.8227031650983747,0.9545454545454546,0.6400918108419223,0.9261392088132199
