video_id,path,width,height,fps,total_frames,file_name,category_id,category_name,supercategory,color,metadata,pass_id,Frame,BoudingBox,Area,Circularity,Convexity,Rectangularity,Elongation,Eccentricity,Solidity
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},0,64,"[449, 82, 831, 545]",0.3678114149305556,0.7374121254597202,0.8311039781962984,0.7507419383416017,0.6558363417569194,0.7272512097745973,0.36861095192371474
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},0,65,"[538, 85, 742, 550]",0.3608523220486111,0.8163693378829149,0.8942012004636862,0.8174883759465921,0.7412398921832885,0.6704911558746294,0.36163673158250154
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},0,66,"[350, 86, 930, 549]",0.4141314019097222,0.7045901430040693,0.8091942347055718,0.7496945542259552,0.5903225806451613,0.8550256356490616,0.41503162784729464
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},0,67,"[621, 102, 659, 527]",0.3072867838541667,0.881471227212122,0.9442673076972097,0.8182287031793544,0.7996965098634294,0.7046091691872126,0.3079547542901758
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},0,68,"[684, 116, 596, 508]",0.2684006076388889,0.8297097110513125,0.8942169397971864,0.8199758009712761,0.8523489932885906,0.7296982458689646,0.26898404851669366
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},0,69,"[702, 130, 578, 486]",0.23706922743055556,0.7884172632876921,0.8723676997088265,0.7807288810502163,0.8408304498269896,0.7235760008830369,0.2375845611303163
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},1,160,"[398, 162, 882, 549]",0.3510601128472222,0.7291519095024938,0.8820580393237153,0.6854050336113132,0.6224489795918368,0.8780372264968647,0.35182323638186563
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},1,161,"[207, 172, 1073, 548]",0.45663140190972223,0.633725565085814,0.7708993050112741,0.718985119090283,0.51071761416589,0.9051038995874078,0.45762401302303934
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},1,162,"[158, 179, 1026, 541]",0.4230560980902778,0.6608659534934065,0.8153384394218175,0.7093577463287514,0.5272904483430799,0.8759856125546753,0.42397572425432334
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},1,163,"[79, 178, 1053, 542]",0.45241265190972224,0.5551381873707373,0.6784832345969037,0.7343290293136886,0.5147198480531814,0.867540557147269,0.45339609243574114
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},1,164,"[44, 178, 910, 542]",0.3473117404513889,0.4891037064435645,0.6200623164069415,0.6508797829875409,0.5956043956043956,0.8318736812672213,0.34806671589091354
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},1,165,"[0, 184, 894, 536]",0.34798719618055557,0.6209624140130842,0.7572557097095856,0.6712750259023976,0.5995525727069351,0.7568923861632401,0.3487436399046978
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},1,166,"[0, 206, 664, 514]",0.30773600260416667,0.8315752856140467,0.9211321180308241,0.8376274751668671,0.7740963855421686,0.7303254546295671,0.30840494953789743
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},1,167,"[0, 210, 626, 510]",0.2919601779513889,0.8470578429580016,0.9299415174476158,0.8458011787819253,0.8146964856230032,0.6574994147837031,0.29259483188904756
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},1,168,"[0, 209, 588, 511]",0.2776953125,0.8689054447270753,0.9431934234655515,0.8548755180852229,0.8690476190476191,0.7224466656998229,0.2782989579176186
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},2,241,"[0, 158, 530, 463]",0.22705078125,0.871742462013759,0.9418726440970516,0.8561857131811129,0.8735849056603774,0.7754895215692917,0.2275443371636177
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},2,242,"[0, 156, 603, 527]",0.28453070746527775,0.7891587765464869,0.8679948593050123,0.8281125652135467,0.8739635157545605,0.636144200117261,0.2851492114514882
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},2,243,"[315, 155, 328, 533]",0.13796712239583334,0.7605446414198888,0.9042083205777629,0.7677988965790985,0.6153846153846154,0.8629273366744217,0.13826703102758697
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},2,244,"[0, 162, 402, 445]",0.15193413628472222,0.8122133715261911,0.8899872344675709,0.7864488553391297,0.903370786516854,0.6665010406397702,0.15226440597607005
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},2,245,"[0, 166, 740, 525]",0.22679416232638888,0.6113852577626848,0.7860670116003117,0.5466865703799737,0.7094594594594594,0.8880014094111383,0.22728716040978642
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},2,246,"[0, 158, 807, 529]",0.2440359157986111,0.6168660894656146,0.8094018859026841,0.5378401718500504,0.6555142503097894,0.8730050556832347,0.24456639346847164
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},2,247,"[0, 166, 880, 523]",0.25763509114583333,0.6106093945873681,0.8052734149539775,0.5570116121462798,0.5943181818181819,0.8900260412126558,0.25819513027932767
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},2,248,"[0, 153, 944, 534]",0.3514751519097222,0.47154083697011534,0.6166058706729923,0.6461383268622867,0.565677966101695,0.8005538250965182,0.3522391776433475
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},2,249,"[7, 154, 995, 524]",0.3973442925347222,0.48427632962546263,0.6103936658430867,0.7052792734715497,0.5266331658291458,0.860707837549556,0.39820802717700393
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},2,250,"[30, 153, 1071, 558]",0.4950759548611111,0.6555804747247495,0.7744797540810558,0.7655531133072703,0.5210084033613446,0.8871129736666251,0.4961521355457421
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},2,251,"[72, 155, 1070, 535]",0.4427680121527778,0.5345920264813138,0.660820009174415,0.7154784784404812,0.5,0.9012987535138332,0.4437304874614099
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},2,252,"[94, 151, 1084, 538]",0.46990397135416667,0.7516239572280778,0.9025428904182132,0.7474791176656017,0.496309963099631,0.9044212474506517,0.47092543396538283
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},2,253,"[122, 148, 1087, 529]",0.472607421875,0.7605790918348159,0.9081790769021351,0.7648687064433479,0.48666053357865685,0.9142390916504826,0.4736347611627217
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},2,254,"[156, 148, 1080, 531]",0.45749945746527776,0.7491204178779551,0.9017384706656951,0.745074998864027,0.49166666666666664,0.9188417637137108,0.45849395553071387
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},3,338,"[668, 159, 612, 503]",0.27303819444444444,0.8758253877385316,0.9400727778925049,0.8203911033443966,0.8218954248366013,0.6774786860017372,0.2736317163639448
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},3,339,"[635, 152, 645, 515]",0.29942708333333334,0.87872853581418,0.9402174352227012,0.8336519015481763,0.7984496124031008,0.6472064062192512,0.30007796859725033
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},3,340,"[598, 146, 682, 519]",0.3225732421875,0.8672358425899988,0.9296069096014161,0.8427409820485994,0.7609970674486803,0.6635497102843919,0.3232744418503242
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},3,341,"[511, 134, 769, 575]",0.37441026475694444,0.7257615697760492,0.8084558780248837,0.7827395203322182,0.7477243172951885,0.7127511237528007,0.37522414612424304
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},3,342,"[561, 127, 719, 585]",0.3328358289930556,0.6446779166116585,0.7423784788622244,0.7333283868292131,0.8136300417246175,0.7069020828211932,0.3335593371473063
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},3,343,"[566, 158, 714, 511]",0.25129991319444445,0.6614903983851969,0.8123822999327154,0.6502570663535642,0.7156862745098039,0.7882338217400402,0.25184618111550555
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},3,344,"[164, 124, 1049, 546]",0.42279025607638887,0.4555014368111196,0.5715964145726139,0.6821970691996775,0.5204957102001907,0.9074852654304585,0.423709304361348
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},3,345,"[404, 124, 763, 545]",0.24335123697916666,0.5124529723012338,0.6635795982954938,0.5410312120128409,0.7142857142857143,0.7465819950728348,0.24388022631554337
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},3,346,"[0, 126, 968, 542]",0.39205132378472224,0.5312539940667894,0.6649115501043171,0.6906560242863928,0.5599173553719008,0.872223279698349,0.39290355273645855
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},3,347,"[0, 134, 807, 497]",0.3190256076388889,0.6595553737317005,0.7775473616744456,0.7512933649672401,0.6158612143742255,0.9222393653322412,0.3197190955642719
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},4,455,"[0, 85, 828, 491]",0.30743326822916667,0.6422336159292669,0.7673369159266266,0.6991846040851701,0.5929951690821256,0.9046107920214241,0.3081015570883459
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},4,456,"[0, 75, 1270, 645]",0.42666178385416664,0.5324324223788395,0.7729191431865646,0.5679035395459623,0.5078740157480315,0.956129510139062,0.4275892479455764
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},4,457,"[0, 67, 1254, 653]",0.4455257161458333,0.540969980513733,0.7605022046867923,0.5773440764809878,0.5207336523125997,0.9442671187778566,0.4464941860654784
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},4,458,"[29, 58, 1203, 662]",0.43933430989583333,0.4746450707714219,0.6617870622187333,0.5644219841152286,0.5502909393183707,0.9234267069051916,0.4402893211294899
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},4,459,"[593, 183, 616, 537]",0.24386338975694444,0.633299552210071,0.7648948318171963,0.6973771019106988,0.8717532467532467,0.6378360153852966,0.24439349239507135
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},4,460,"[486, 263, 751, 457]",0.22972601996527778,0.6420865174539158,0.8004368737966756,0.6197469908455492,0.6085219707057257,0.7953560315049459,0.23022539122945712
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},4,461,"[214, 54, 1057, 666]",0.45482747395833334,0.445045594460302,0.5680423858223064,0.5969030158547145,0.630085146641438,0.8639540323956503,0.45581616374927825
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},4,462,"[286, 56, 994, 664]",0.4233892144097222,0.45363818545376144,0.5704506787282978,0.5926789183409051,0.6680080482897385,0.7240786595212011,0.42430956469164344
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},4,463,"[371, 61, 909, 659]",0.458876953125,0.7017689388425576,0.7863173367005385,0.7078269741937371,0.724972497249725,0.6100795841611133,0.4598744455475799
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},4,464,"[502, 67, 778, 653]",0.39543836805555554,0.6801236737668411,0.7693650756963305,0.719370801426629,0.8393316195372751,0.6738330303910423,0.39629795965859105
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},4,465,"[354, 79, 926, 641]",0.46512641059027776,0.5624404458366511,0.6572715197306293,0.7240886824324324,0.6922246220302376,0.8138265178061665,0.46613748788876913
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},5,556,"[490, 197, 790, 523]",0.35927897135416664,0.7425241859336204,0.8515311069204962,0.8039457774281427,0.6620253164556962,0.8868385356249975,0.3600599607873415
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},6,668,"[0, 34, 550, 686]",0.3177392578125,0.7321147548622984,0.7884522035650537,0.7815254377558609,0.8017492711370262,0.5554823979669999,0.3184299495107117
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},8,777,"[15, 0, 642, 720]",0.38324381510416666,0.6655282064320364,0.7501240099971658,0.7663565214018114,0.8916666666666667,0.6357303890645708,0.3840768985679659
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},8,778,"[0, 0, 571, 720]",0.35088216145833334,0.7968751675509878,0.8413415012299934,0.7890421007605203,0.7930555555555555,0.6636093543768931,0.3516448981677923
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},8,779,"[0, 11, 540, 709]",0.3296017795138889,0.7776733606807238,0.8224200776947357,0.7959943607643366,0.7616361071932299,0.6621116212639078,0.3303182575921514
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},9,881,"[0, 21, 519, 699]",0.3192588975694444,0.8486750787207201,0.9156416115686732,0.8137674104722815,0.7424892703862661,0.4852382495455274,0.3199528926132094
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},9,882,"[0, 9, 554, 711]",0.34098578559027776,0.8340058322062436,0.8939683178757596,0.8003782186791636,0.7791842475386779,0.6171710091554297,0.34172700986623544
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},9,883,"[0, 0, 594, 720]",0.37055338541666666,0.8334397346136647,0.8873219112234075,0.800957860247158,0.825,0.660747421895211,0.37135888281983165
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},9,884,"[32, 0, 602, 720]",0.39194227430555556,0.8449185636318732,0.9086523588247647,0.8359135670801137,0.8361111111111111,0.725195798136306,0.39279426620893193
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},9,885,"[71, 0, 607, 720]",0.33623046875,0.5684083304330966,0.67129801856621,0.7111775155262396,0.8430555555555556,0.45769338556818717,0.33696135606638095
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},9,886,"[118, 0, 664, 720]",0.33666829427083333,0.5767456499054402,0.6920038905376283,0.6508822371539709,0.9222222222222223,0.5163237807036369,0.3374001333186893
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},9,887,"[177, 7, 692, 713]",0.3311420355902778,0.5718779184326978,0.7023408335215657,0.6203268169822762,0.97054698457223,0.5874334358610265,0.33186186182920635
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},9,888,"[271, 0, 680, 720]",0.3852446831597222,0.7499432229062823,0.8571994564782448,0.7272447703045141,0.9444444444444444,0.6593740384877398,0.3860821160481557
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},9,889,"[358, 0, 693, 720]",0.4043381076388889,0.7717351495997736,0.8673942565426588,0.7489488451365497,0.9625,0.7898617001437819,0.40521704521852414
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},10,1000,"[286, 14, 722, 706]",0.39938585069444443,0.6991398996717311,0.7958487887468347,0.7279378480079908,0.9778393351800554,0.6404322402558495,0.40025402321224096
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},10,1001,"[219, 14, 662, 706]",0.3568532986111111,0.49803404429394965,0.5818043525804933,0.7057351695367016,0.9376770538243626,0.5668003161171955,0.3576290151924585
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},10,1002,"[159, 24, 651, 696]",0.3619390190972222,0.5846329064431436,0.6705863065375797,0.7383796347537355,0.9353448275862069,0.5157728732233744,0.36272579085929657
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},10,1003,"[110, 27, 639, 693]",0.3522591145833333,0.5969449074246095,0.6911980492840593,0.7353226303296067,0.922077922077922,0.49047017437735124,0.35302484447059107
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},10,1004,"[69, 23, 617, 697]",0.3935080295138889,0.8305949556040297,0.8948112378059927,0.8458748507239886,0.8852223816355811,0.5302830634728596,0.3943634250071498
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},10,1005,"[34, 23, 600, 697]",0.3851274956597222,0.8239886013734834,0.8800619637907732,0.8513554679254697,0.860832137733142,0.5996933668618072,0.38596467380961963
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},10,1006,"[0, 26, 632, 694]",0.3850726996527778,0.7989178818179329,0.8508112735540934,0.8115639783980757,0.9106628242074928,0.5830443943881164,0.38590975868882266
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},10,1007,"[0, 31, 613, 689]",0.3736919487847222,0.8076285081388198,0.8735291174514191,0.8179303940568475,0.8896952104499274,0.5902361492388244,0.37450426869914233
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},10,992,"[687, 70, 593, 650]",0.329736328125,0.8322423457906937,0.9023161315337438,0.7909387623370674,0.9123076923076923,0.5115214388320409,0.33045309868084094
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},10,993,"[672, 64, 608, 656]",0.34763129340277776,0.8361323821885865,0.8850479586744872,0.8058075631625942,0.926829268292683,0.32208283477633687,0.34838696347655124
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},10,994,"[624, 59, 656, 661]",0.38307779947916665,0.8054773735686969,0.8543356281568822,0.8166655100624566,0.9924357034795764,0.49065578005035304,0.3839105220633731
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},10,995,"[585, 0, 679, 720]",0.39126573350694444,0.7843129400912012,0.8447470747799752,0.7397001325177135,0.9430555555555555,0.4376944881601639,0.39211625476701306
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},10,996,"[614, 36, 618, 684]",0.37995279947916666,0.8389135358870913,0.9027242249286574,0.8309334592594878,0.9035087719298246,0.5497018810510345,0.38077872903574483
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},10,997,"[527, 33, 664, 687]",0.39347113715277776,0.7850124071684138,0.8549855573740475,0.8009918795134836,0.9665211062590975,0.5468277926934398,0.3943264524505737
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},10,998,"[448, 25, 693, 695]",0.3715370008680556,0.7533708953631517,0.8623170484962778,0.7279375672606097,0.9971223021582734,0.6583973775121715,0.37234463642384036
0,dataset/cages/cage1_red_empty.avi,1280,720,10,1102,cage1_red_empty.avi,0,cage_empty,cages,#e8e047,{},10,999,"[367, 19, 714, 701]",0.3948969184027778,0.7828460900950921,0.8792073592460217,0.7447763443133443,0.9817927170868347,0.6809910251654495,0.39575533301942906
1,dataset/cages/cage1_red_low.avi,1280,720,10,1332,cage1_red_low.avi,1,cage_full,cages,#f8c718,{},0,66,"[0, 136, 835, 509]",0.3105002170138889,0.7112134940509943,0.8616316911256015,0.6977287312834513,0.6095808383233533,0.9081561013829788,0.3111751727107735
1,dataset/cages/cage1_red_low.avi,1280,720,10,1332,cage1_red_low.avi,1,cage_full,cages,#f8c718,{},0,67,"[0, 132, 908, 580]",0.34811848958333336,0.5932225116906419,0.7301454344602023,0.6483962482603249,0.6387665198237885,0.9067586527378032,0.3488752187089836
1,dataset/cages/cage1_red_low.avi,1280,720,10,1332,cage1_red_low.avi,1,cage_full,cages,#f8c718,{},0,68,"[9, 129, 964, 527]",0.3635378689236111,0.6113146202495422,0.7544944760432261,0.661424454280393,0.5466804979253111,0.8970246863534213,0.3643281162156196
1,dataset/cages/cage1_red_low.avi,1280,720,10,1332,cage1_red_low.avi,1,cage_full,cages,#f8c718,{},0,69,"[38, 125, 996, 540]",0.37349175347222224,0.5822588089063577,0.7310529799484976,0.641817622434995,0.5421686746987951,0.8897380354108824,0.3743036382083099
1,dataset/cages/cage1_red_low.avi,1280,720,10,1332,cage1_red_low.avi,1,cage_full,cages,#f8c718,{},0,70,"[72, 125, 1018, 546]",0.3907915581597222,0.5037866554846048,0.6323068726998805,0.6497859758367744,0.5363457760314342,0.8779690925047179,0.3916410486721959
1,dataset/cages/cage1_red_low.avi,1280,720,10,1332,cage1_red_low.avi,1,cage_full,cages,#f8c718,{},0,71,"[113, 126, 1015, 545]",0.4039122178819444,0.48660864880314564,0.6020539013953653,0.6748274675542786,0.5369458128078818,0.8757896384729652,0.40479022967569633
1,dataset/cages/cage1_red_low.avi,1280,720,10,1332,cage1_red_low.avi,1,cage_full,cages,#f8c718,{},0,72,"[161, 128, 1003, 521]",0.3881385633680556,0.6371734161280201,0.7908222446834612,0.6865279057270075,0.5194416749750748,0.8985858947973132,0.3889822868831156
